Compiler version,clang version 4.0.0 (trunk 278901)
Compiler flags,--target=arm-none-eabi -Os -mcpu=cortex-m0 -mthumb

Date,2016-08-17

mpgcut-1.1,mpgcut.c.obj,9234
jpeg-6b,ansi2knr.c.obj,2392
jpeg-6b,cdjpeg.c.obj,152
jpeg-6b,cjpeg.c.obj,5217
jpeg-6b,ckconfig.c.obj,2252
jpeg-6b,djpeg.c.obj,5655
jpeg-6b,jcprepct.c.obj,1334
jpeg-6b,jcsample.c.obj,1906
jpeg-6b,jctrans.c.obj,1310
jpeg-6b,jdapimin.c.obj,910
jpeg-6b,jdapistd.c.obj,862
jpeg-6b,jdatadst.c.obj,250
jpeg-6b,jdatasrc.c.obj,300
jpeg-6b,jdcoefct.c.obj,3220
jpeg-6b,jdcolor.c.obj,1152
jpeg-6b,jddctmgr.c.obj,780
jpeg-6b,jdhuff.c.obj,2392
jpeg-6b,jdinput.c.obj,1252
jpeg-6b,jdmainct.c.obj,1440
jpeg-6b,jdmarker.c.obj,6088
jpeg-6b,jdmaster.c.obj,1608
jpeg-6b,jdmerge.c.obj,1276
jpeg-6b,jdphuff.c.obj,2898
jpeg-6b,jdpostct.c.obj,794
jpeg-6b,jdsample.c.obj,1656
jpeg-6b,jdtrans.c.obj,344
jpeg-6b,jerror.c.obj,5470
jpeg-6b,jfdctflt.c.obj,924
jpeg-6b,jfdctfst.c.obj,502
jpeg-6b,jfdctint.c.obj,744
jpeg-6b,jidctflt.c.obj,1244
jpeg-6b,jidctfst.c.obj,856
jpeg-6b,jidctint.c.obj,1056
jpeg-6b,jidctred.c.obj,1244
jpeg-6b,jmemmgr.c.obj,2900
jpeg-6b,jmemnobs.c.obj,138
jpeg-6b,jpegtran.c.obj,3532
jpeg-6b,jquant1.c.obj,2630
jpeg-6b,jquant2.c.obj,3796
jpeg-6b,jutils.c.obj,466
jpeg-6b,rdbmp.c.obj,1750
jpeg-6b,rdcolmap.c.obj,894
jpeg-6b,rdgif.c.obj,97
jpeg-6b,rdjpgcom.c.obj,2019
jpeg-6b,wrgif.c.obj,1122
jpeg-6b,wrjpgcom.c.obj,2705
jpeg-6b,wrppm.c.obj,566
jpeg-6b,wrrle.c.obj,0
jpeg-6b,wrtarga.c.obj,692
zlib-1.1.4,adler32.c.obj,276
zlib-1.1.4,compress.c.obj,136
zlib-1.1.4,crc32.c.obj,1268
zlib-1.1.4,deflate.c.obj,5028
zlib-1.1.4,example.c.obj,3635
zlib-1.1.4,minigzip.c.obj,1139
zlib-1.1.4,trees.c.obj,8120
zlib-1.1.4,uncompr.c.obj,102
zlib-1.1.4,zutil.c.obj,205
replaypc-0.4.0.preproc,addressbook.o,1112
replaypc-0.4.0.preproc,bigfile.o,672
replaypc-0.4.0.preproc,build-ndx.o,947
replaypc-0.4.0.preproc,cg.o,3392
replaypc-0.4.0.preproc,channelset.o,346
replaypc-0.4.0.preproc,crypt.o,1510
replaypc-0.4.0.preproc,dump-zipcode2.o,543
replaypc-0.4.0.preproc,filedarray.o,386
replaypc-0.4.0.preproc,find-GOPs.o,533
replaypc-0.4.0.preproc,guideclient.o,1228
replaypc-0.4.0.preproc,guide.o,9846
replaypc-0.4.0.preproc,headend.o,1306
replaypc-0.4.0.preproc,httpclient.o,4676
replaypc-0.4.0.preproc,un-protect.o,1627
replaypc-0.4.0.preproc,version-test.o,279
replaypc-0.4.0.preproc,zipcode.o,573
OpenTCP-1.0.4,arp.c.obj,1812
OpenTCP-1.0.4,bootp.c.obj,1096
OpenTCP-1.0.4,dhcpc.c.obj,2300
OpenTCP-1.0.4,dns.c.obj,1264
OpenTCP-1.0.4,ethernet.c.obj,1444
OpenTCP-1.0.4,https_callbacks.c.obj,652
OpenTCP-1.0.4,http_server.c.obj,1288
OpenTCP-1.0.4,icmp.c.obj,300
OpenTCP-1.0.4,ip.c.obj,1504
OpenTCP-1.0.4,main_demo.c.obj,236
OpenTCP-1.0.4,tcp.c.obj,4916
OpenTCP-1.0.4,tcp_server_demo.c.obj,300
OpenTCP-1.0.4,tftps.c.obj,800
OpenTCP-1.0.4,timers.c.obj,236
OpenTCP-1.0.4,udp.c.obj,1128
OpenTCP-1.0.4,udp_demo.c.obj,248
bzip2-1.0.2,blocksort.c.obj,5957
bzip2-1.0.2,bzip2.c.obj,15485
bzip2-1.0.2,randtable.c.obj,0
mpeg2dec-0.3.1,alloc.c.obj,116
mpeg2dec-0.3.1,cpu_accel.c.obj,12
mpeg2dec-0.3.1,cpu_state.c.obj,10
mpeg2dec-0.3.1,decode.c.obj,2748
mpeg2dec-0.3.1,extract_mpeg2.c.obj,3120
mpeg2dec-0.3.1,getopt.c.obj,0
mpeg2dec-0.3.1,gettimeofday.c.obj,0
mpeg2dec-0.3.1,header.c.obj,3992
mpeg2dec-0.3.1,idct_alpha.c.obj,0
mpeg2dec-0.3.1,video_out_x11.c.obj,0
mpeg2dec-0.3.1,yuv2rgb.c.obj,3820
mpeg2dec-0.3.1,yuv2rgb_mlib.c.obj,0
mpeg2dec-0.3.1,yuv2rgb_mmx.c.obj,0
jikespg-1.3,ctabs.c.obj,42989
jikespg-1.3,globals.c.obj,48
jikespg-1.3,lpgparse.c.obj,37649
jikespg-1.3,lpgutil.c.obj,4085
jikespg-1.3,tabutil.c.obj,11092
jikespg-1.3,timetab.c.obj,7878
libmspack,cabc.c.obj,22
libmspack,cabd.c.obj,5646
libmspack,cabd_md5.c.obj,1157
libmspack,cabd_test.c.obj,9274
libmspack,cabextract_md5.c.obj,23160
libmspack,cabrip.c.obj,425
libmspack,system.c.obj,664
libmspack,szddc.c.obj,22
libmspack,szddd.c.obj,22
compiler,cg.c.obj,2387
compiler,main.c.obj,2402
compiler,parser.c.obj,4388
compiler,scanner.c.obj,3351
compiler,vam.c.obj,3738
compiler,vas.c.obj,6006
teem-1.6.0-src,1op.c.obj,1627
teem-1.6.0-src,2op.c.obj,2134
teem-1.6.0-src,3op.c.obj,2244
teem-1.6.0-src,bounds.c.obj,7059
teem-1.6.0-src,bow.c.obj,582
teem-1.6.0-src,cam.c.obj,5261
teem-1.6.0-src,ccadj.c.obj,1141
teem-1.6.0-src,cc.c.obj,10155
teem-1.6.0-src,ccfind.c.obj,1677
teem-1.6.0-src,ccmerge.c.obj,2599
teem-1.6.0-src,ccmethods.c.obj,1208
teem-1.6.0-src,ccsettle.c.obj,994
teem-1.6.0-src,chan.c.obj,8263
teem-1.6.0-src,clip.c.obj,694
teem-1.6.0-src,cmedian.c.obj,2448
teem-1.6.0-src,color.c.obj,8520
teem-1.6.0-src,defaultsMite.c.obj,5
